valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,longitude,latitude,year,date_mutation
148750.0,60.0,3,34080,3.832152,43.611662,2025,2025-03-18
115000.0,34.0,2,34090,3.855248,43.621569,2025,2025-03-25
306950.0,75.0,3,34000,3.902972,43.60132,2025,2025-03-19
355601.0,75.0,3,34070,3.862541,43.617304,2025,2025-03-06
120500.0,35.0,2,34000,3.869365,43.615667,2025,2025-03-24
285000.0,74.0,4,34000,3.868186,43.61431,2025,2025-03-20
217000.0,72.0,3,34070,3.854115,43.600002,2025,2025-03-07
77200.0,18.0,1,34090,3.838355,43.640196,2025,2025-02-28
198329.0,67.0,2,34070,3.885235,43.593968,2025,2025-03-18
185000.0,54.0,2,34070,3.857006,43.588056,2025,2025-03-25
120000.0,40.0,2,34080,3.82366,43.613502,2025,2025-03-18
78000.0,18.0,1,34090,3.856655,43.631871,2025,2025-03-14
200000.0,83.0,4,34070,3.836052,43.608116,2025,2025-03-07
343800.0,71.0,3,34000,3.897523,43.60294,2025,2025-03-07
80150.0,22.0,2,34090,3.877472,43.614973,2025,2025-03-21
165300.0,78.0,4,34070,3.867508,43.59242,2025,2025-03-19
140000.0,68.0,4,34080,3.830808,43.615516,2025,2025-03-13
209640.0,47.0,2,34000,3.897429,43.602694,2025,2025-03-21
133000.0,27.0,1,34000,3.895154,43.60583,2025,2025-03-25
55000.0,20.0,1,34000,3.876033,43.614595,2025,2025-03-20
120000.0,51.0,2,34070,3.84918,43.61505,2025,2025-03-28
120500.0,33.0,2,34070,3.84659,43.598277,2025,2025-03-04
178000.0,56.0,3,34070,3.882335,43.595027,2025,2025-03-13
103000.0,22.0,1,34000,3.903563,43.599184,2025,2025-03-21
318425.12,99.0,4,34000,3.89102,43.61285,2025,2025-03-24
269753.0,126.0,4,34070,3.861449,43.601519,2025,2025-03-13
160000.0,30.0,1,34000,3.902597,43.598364,2025,2025-03-21
282000.0,73.0,3,34000,3.902474,43.601863,2025,2025-03-27
115900.0,34.0,1,34070,3.873263,43.591086,2025,2025-03-24
160000.0,42.0,1,34090,3.860056,43.640959,2025,2025-03-24
125000.0,22.0,1,34000,3.897596,43.602334,2025,2025-03-24
126000.0,42.0,2,34090,3.871045,43.628643,2025,2025-03-14
594670.0,110.0,3,34000,3.878869,43.611934,2025,2025-03-21
171200.0,43.0,2,34070,3.884584,43.604947,2025,2025-03-24
180000.0,60.0,3,34070,3.852732,43.587933,2025,2025-03-19
195000.0,98.0,5,34080,3.837422,43.613032,2025,2025-03-14
219000.0,59.0,3,34000,3.878087,43.601472,2025,2025-03-25
140000.0,107.0,5,34070,3.859954,43.607871,2025,2025-03-25
60000.0,49.0,1,34080,3.82899,43.613032,2025,2025-03-26
268900.0,77.0,4,34070,3.841407,43.59216,2025,2025-03-21
279667.1,75.0,3,34000,3.870932,43.600901,2025,2025-03-24
162120.0,42.0,2,34000,3.877454,43.606988,2025,2025-03-13
157502.0,70.0,3,34000,3.894063,43.618911,2025,2025-03-20
217700.0,66.0,3,34070,3.85352,43.587716,2025,2025-03-18
240000.0,60.0,3,34090,3.880986,43.6261,2025,2025-03-17
80220.0,18.0,1,34090,3.873724,43.632474,2025,2025-03-20
95000.0,41.0,2,34070,3.853884,43.605976,2025,2025-03-26
190000.0,66.0,4,34000,3.881668,43.607565,2025,2025-03-26
178000.0,28.0,2,34000,3.875141,43.60967,2025,2025-03-07
75000.0,25.0,1,34070,3.834528,43.609668,2025,2025-03-31
460000.0,105.0,4,34000,3.879659,43.604535,2025,2025-03-03
190000.0,82.0,4,34070,3.846875,43.59517,2025,2025-03-31
147200.0,30.0,2,34000,3.874527,43.608313,2025,2025-03-28
152000.0,55.0,2,34070,3.846225,43.615092,2025,2025-03-19
245000.0,76.0,4,34000,3.884168,43.607688,2025,2025-03-19
165000.0,43.0,2,34000,3.898506,43.600792,2025,2025-03-25
90000.0,32.0,2,34070,3.888931,43.594838,2025,2025-03-26
229000.0,48.0,2,34090,3.880655,43.622579,2025,2025-03-26
232000.0,52.0,2,34090,3.887617,43.62973,2025,2025-03-19
407000.0,102.0,4,34090,3.881515,43.617596,2025,2025-03-27
114850.0,26.0,1,34090,3.873223,43.632688,2025,2025-03-26
140260.0,64.0,3,34080,3.846396,43.620739,2025,2025-03-27
203000.0,80.0,3,34070,3.86452,43.607931,2025,2025-03-28
270000.0,70.0,3,34000,3.882493,43.608543,2025,2025-03-07
80000.0,32.0,2,34090,3.874442,43.618595,2025,2025-03-27
117950.0,27.0,1,34070,3.851842,43.591823,2025,2025-03-24
149000.0,70.0,3,34090,3.854344,43.620476,2025,2025-03-25
255000.0,66.0,3,34090,3.889078,43.625409,2025,2025-03-26
184000.0,47.0,2,34090,3.871303,43.626414,2025,2025-03-26
230000.0,67.0,3,34000,3.866903,43.605333,2025,2025-03-25
229000.0,65.0,3,34000,3.904648,43.610982,2025,2025-03-18
100000.0,48.0,3,34000,3.882236,43.604791,2025,2025-03-27
171000.0,43.0,2,34090,3.846838,43.62966,2025,2025-03-26
88000.0,18.0,1,34090,3.84733,43.631203,2025,2025-03-25
150000.0,38.0,2,34090,3.844744,43.633909,2025,2025-03-18
150000.0,48.0,2,34070,3.866636,43.60818,2025,2025-03-27
230000.0,84.0,4,34000,3.885496,43.626822,2025,2025-03-11
274650.0,100.0,4,34070,3.847008,43.614154,2025,2025-03-25
339000.0,67.0,3,34090,3.841912,43.639691,2025,2025-03-26
95000.0,19.0,1,34090,3.860896,43.627779,2025,2025-03-27
120000.0,46.0,2,34070,3.859954,43.607871,2025,2025-03-28
215000.0,71.0,3,34070,3.863242,43.605911,2025,2025-03-28
266550.0,72.0,3,34070,3.854115,43.600002,2025,2025-03-31
148935.0,29.0,1,34000,3.897641,43.601983,2025,2025-03-27
77350.0,25.0,1,34000,3.874279,43.609596,2025,2025-03-31
107374.0,86.0,5,34080,3.846196,43.621582,2025,2025-03-20
111000.0,25.0,1,34090,3.842796,43.634633,2025,2025-03-28
139000.0,38.0,2,34000,3.888395,43.614724,2025,2025-03-10
164000.0,66.0,3,34090,3.875671,43.628496,2025,2025-03-27
250000.0,109.0,4,34000,3.872466,43.602029,2025,2025-03-19
77500.0,24.0,1,34090,3.847191,43.62597,2025,2025-03-28
98980.0,21.0,1,34000,3.889734,43.606871,2025,2025-03-18
130000.0,39.0,2,34080,3.830573,43.633376,2025,2025-03-31
231000.0,70.0,4,34000,3.86706,43.617116,2025,2025-03-28
140000.0,79.0,4,34070,3.873296,43.595523,2025,2025-03-19
320200.0,66.0,3,34000,3.905319,43.599186,2025,2025-03-20
193650.0,44.0,2,34000,3.879199,43.608909,2025,2025-03-28
86000.0,21.0,1,34090,3.889849,43.632383,2025,2025-03-20
358855.0,193.0,5,34000,3.881156,43.601445,2025,2025-03-21
275000.0,61.0,2,34000,3.874264,43.609854,2025,2025-03-31
130000.0,34.0,2,34090,3.837875,43.6391,2025,2025-03-31
87000.0,72.0,4,34080,3.845616,43.621146,2025,2025-03-21
200920.0,51.0,4,34000,3.873442,43.609655,2025,2025-03-28
187000.0,74.0,3,34000,3.905373,43.597271,2025,2025-03-20
98642.0,22.0,1,34000,3.883279,43.603422,2025,2025-03-26
75000.0,50.0,2,34090,3.873657,43.624511,2025,2025-03-17
130000.0,48.0,2,34090,3.844188,43.640541,2025,2025-03-21
163300.0,40.0,2,34070,3.861388,43.588069,2025,2025-03-14
276363.0,53.0,3,34000,3.892574,43.619818,2025,2025-03-14
73500.0,19.0,1,34070,3.857794,43.612319,2025,2025-03-10
266000.0,97.0,4,34000,3.889959,43.605097,2025,2025-03-31
151500.0,49.0,2,34090,3.842617,43.640476,2025,2025-03-31
222400.0,46.0,2,34000,3.90354,43.59873,2025,2025-03-27
112000.0,27.0,1,34090,3.846838,43.62966,2025,2025-03-27
150000.0,57.0,2,34070,3.854115,43.600002,2025,2025-03-14
190050.0,73.0,3,34070,3.854993,43.593074,2025,2025-03-28
260000.0,90.0,3,34000,3.8763,43.605673,2025,2025-03-13
95750.0,18.0,1,34000,3.865518,43.610742,2025,2025-03-24
130000.0,34.0,2,34070,3.887432,43.604419,2025,2025-03-31
67200.0,21.0,1,34070,3.85269,43.603029,2025,2025-03-27
172000.0,49.0,2,34090,3.842617,43.640476,2025,2025-03-31
136400.0,29.0,1,34090,3.844076,43.633477,2025,2025-03-27
349000.0,74.0,3,34000,3.900839,43.59718,2025,2025-03-21
293600.0,97.0,4,34070,3.858043,43.590199,2025,2025-03-18
515900.0,111.0,5,34000,3.909934,43.606352,2025,2025-03-28
380000.0,73.0,3,34070,3.865333,43.583625,2025,2025-03-17
115000.0,33.0,2,34000,3.868676,43.607124,2025,2025-03-27
141500.0,55.0,2,34000,3.869706,43.604264,2025,2025-03-20
113000.0,24.0,1,34000,3.875913,43.611545,2025,2025-03-18
257000.0,78.0,4,34070,3.893464,43.593694,2025,2025-03-27
314900.0,65.0,3,34000,3.877568,43.61297,2025,2025-03-27
173550.0,28.0,2,34000,3.86746,43.603606,2025,2025-03-28
108251.0,20.0,1,34000,3.880225,43.608115,2025,2025-03-31
230000.0,67.0,2,34000,3.880646,43.602827,2025,2025-03-31
55000.0,20.0,1,34090,3.854352,43.622296,2025,2025-03-27
168100.0,76.0,3,34070,3.888931,43.594838,2025,2025-03-31
85000.0,25.0,1,34090,3.846267,43.632539,2025,2025-03-31
162100.0,50.0,2,34090,3.876765,43.625611,2025,2025-03-25
219850.0,51.0,2,34090,3.884197,43.622191,2025,2025-03-28
105000.0,20.0,1,34000,3.874873,43.608242,2025,2025-03-10
115000.0,32.0,1,34000,3.883519,43.618439,2025,2025-03-28
162000.0,62.0,3,34070,3.857006,43.588056,2025,2025-03-19
270000.0,115.0,5,34090,3.859375,43.624466,2025,2025-03-18
105000.0,18.0,1,34070,3.880914,43.591147,2025,2025-03-19
230000.0,68.0,3,34090,3.838533,43.636989,2025,2025-03-27
245450.0,78.0,4,34000,3.875665,43.60969,2025,2025-03-28
88000.0,33.0,1,34070,3.873268,43.591583,2025,2025-03-24
168140.0,45.0,2,34000,3.899455,43.600824,2025,2025-03-24
106000.0,45.0,2,34070,3.84659,43.598277,2025,2025-03-31
260000.0,54.0,3,34000,3.895874,43.611799,2025,2025-03-31
155000.0,33.0,2,34000,3.87306,43.60078,2025,2025-03-18
220000.0,72.0,3,34000,3.87524,43.610005,2025,2025-03-31
143000.0,80.0,3,34070,3.849895,43.607655,2025,2025-03-28
210000.0,48.0,2,34000,3.902597,43.598364,2025,2025-03-13
470700.0,122.0,3,34000,3.880016,43.607125,2025,2025-03-14
265000.0,71.0,3,34000,3.894106,43.603628,2025,2025-03-20
170000.0,46.0,2,34090,3.872124,43.6216,2025,2025-03-31
120000.0,35.0,1,34070,3.892468,43.592944,2025,2025-03-28
159000.0,50.0,2,34070,3.877684,43.579713,2025,2025-03-17
94750.0,26.0,1,34000,3.876449,43.614844,2025,2025-03-28
385000.0,105.0,4,34000,3.892518,43.605981,2025,2025-03-29
81000.0,25.0,1,34070,3.891022,43.590893,2025,2025-03-31
114000.0,32.0,2,34000,3.863039,43.610133,2025,2025-03-28
384850.0,93.0,4,34000,3.885292,43.621256,2025,2025-03-31
139000.0,31.0,2,34000,3.878575,43.602153,2025,2025-03-21
164500.0,42.0,2,34070,3.850502,43.590976,2025,2025-03-24
165000.0,47.0,2,34000,3.879234,43.612247,2025,2025-03-31
372620.0,92.0,3,34000,3.880264,43.610155,2025,2025-03-31
257600.0,67.0,3,34070,3.852371,43.615833,2025,2025-03-19
220232.0,48.0,2,34000,3.906068,43.599979,2025,2025-03-14
202350.0,63.0,3,34070,3.848822,43.596339,2025,2025-03-31
120000.0,43.0,2,34070,3.844998,43.595063,2025,2025-03-28
143624.0,55.0,2,34070,3.836052,43.608116,2025,2025-03-11
140000.0,35.0,1,34000,3.888223,43.624367,2025,2025-03-31
265000.0,105.0,5,34070,3.866579,43.594249,2025,2025-03-26
175000.0,95.0,5,34070,3.874216,43.595399,2025,2025-03-31
175000.0,56.0,3,34070,3.885921,43.601354,2025,2025-03-21
328960.0,67.0,3,34000,3.868129,43.603267,2025,2025-03-28
481000.0,87.0,4,34000,3.884157,43.619455,2025,2025-03-31
133000.0,46.0,1,34090,3.861522,43.623736,2025,2025-03-21
134000.0,32.0,2,34070,3.893436,43.601288,2025,2025-03-27
121000.0,79.0,5,34070,3.883533,43.592737,2025,2025-03-28
226800.0,61.0,3,34000,3.905641,43.611473,2025,2025-03-31
150000.0,44.0,2,34070,3.848856,43.591092,2025,2025-03-27
188000.0,50.0,2,34070,3.856158,43.580939,2025,2025-03-28
120000.0,53.0,2,34070,3.859954,43.607871,2025,2025-03-31
233800.0,45.0,2,34000,3.902597,43.598364,2025,2025-03-31
448400.0,90.0,4,34000,3.903563,43.599184,2025,2025-03-31
475000.0,86.0,4,34000,3.901062,43.600606,2025,2025-04-01
424500.0,96.0,4,34000,3.873475,43.60372,2025,2025-03-28
150000.0,42.0,2,34090,3.880111,43.616857,2025,2025-03-31
218500.0,58.0,3,34090,3.838637,43.640729,2025,2025-03-25
139000.0,38.0,2,34090,3.844188,43.640541,2025,2025-03-31
266000.0,82.0,3,34000,3.876339,43.609796,2025,2025-04-09
215000.0,87.0,5,34000,3.888395,43.614724,2025,2025-03-31
69000.0,12.0,1,34000,3.879775,43.609747,2025,2025-03-31
105000.0,84.0,4,34080,3.829352,43.611691,2025,2025-03-31
79210.0,38.0,2,34070,3.891022,43.590893,2025,2025-03-20
185000.0,52.0,2,34090,3.880274,43.616844,2025,2025-03-27
202500.0,69.0,3,34000,3.893509,43.606468,2025,2025-03-27
134500.0,38.0,2,34070,3.858043,43.590199,2025,2025-03-21
280000.0,70.0,3,34000,3.874736,43.607467,2025,2025-03-19
333950.0,105.0,5,34090,3.877457,43.629374,2025,2025-03-31
108741.0,31.0,1,34090,3.852553,43.621567,2025,2025-03-19
96000.0,20.0,1,34070,3.894483,43.602008,2025,2025-03-31
245000.0,70.0,3,34070,3.893146,43.601071,2025,2025-03-26
211200.0,64.0,3,34070,3.885235,43.593968,2025,2025-03-27
150000.0,32.0,2,34000,3.895137,43.600662,2025,2025-03-25
71250.0,20.0,1,34080,3.832006,43.620973,2025,2025-03-31
165500.0,57.0,2,34090,3.845393,43.640854,2025,2025-03-28
93000.0,33.0,1,34070,3.868984,43.592641,2025,2025-03-14
67200.0,40.0,2,34000,3.868108,43.6029,2025,2025-03-13
93000.0,38.0,1,34070,3.867489,43.594589,2025,2025-03-31
110000.0,24.0,2,34090,3.844188,43.640541,2025,2025-03-31
158000.0,57.0,3,34000,3.88905,43.618106,2025,2025-03-21
157650.0,34.0,2,34000,3.884515,43.614454,2025,2025-03-31
130000.0,38.0,2,34070,3.844998,43.595063,2025,2025-03-31
700000.0,121.0,4,34070,3.865952,43.591307,2025,2025-04-04
134925.0,43.0,2,34000,3.867305,43.60917,2025,2025-03-27
156000.0,46.0,2,34070,3.844713,43.591314,2025,2025-03-20
81700.0,18.0,1,34090,3.856655,43.631871,2025,2025-03-27
135000.0,31.0,2,34070,3.883346,43.604196,2025,2025-04-07
192000.0,53.0,3,34000,3.860946,43.614233,2025,2025-03-19
52700.0,8.0,1,34000,3.877091,43.612596,2025,2025-03-26
196500.0,51.0,2,34000,3.88252,43.608128,2025,2025-03-31
626153.0,170.0,6,34000,3.882368,43.609506,2025,2025-03-31
144000.0,47.0,2,34070,3.86751,43.591005,2025,2025-03-18
216000.0,80.0,4,34090,3.88084,43.614502,2025,2025-03-28
180600.0,72.0,3,34000,3.849091,43.616213,2025,2025-03-31
102000.0,20.0,1,34090,3.875986,43.615973,2025,2025-04-14
84990.0,48.0,2,34080,3.824969,43.614361,2025,2025-03-28
203800.0,49.0,2,34090,3.840983,43.639293,2025,2025-03-31
136500.0,40.0,1,34090,3.876389,43.62884,2025,2025-03-27
171000.0,60.0,3,34090,3.840041,43.639678,2025,2025-03-25
79000.0,29.0,1,34000,3.875011,43.61276,2025,2025-03-31
186150.0,64.0,3,34070,3.86512,43.608122,2025,2025-03-28
258500.0,91.0,3,34000,3.874397,43.607851,2025,2025-03-27
119000.0,39.0,2,34070,3.838372,43.604367,2025,2025-03-21
171000.0,73.0,3,34070,3.852017,43.58965,2025,2025-03-26
163140.0,58.0,2,34000,3.89248,43.613723,2025,2025-03-31
150000.0,61.0,3,34090,3.874979,43.628781,2025,2025-03-31
228200.0,60.0,3,34000,3.869891,43.608939,2025,2025-03-31
104000.0,25.0,2,34000,3.883279,43.603422,2025,2025-04-11
91500.0,39.0,2,34070,3.834406,43.610006,2025,2025-03-31
80000.0,45.0,2,34080,3.825337,43.613277,2025,2025-04-08
247000.0,79.0,3,34070,3.86604,43.596752,2025,2025-03-31
367500.0,121.0,3,34000,3.880588,43.601137,2025,2025-03-28
255000.0,102.0,5,34000,3.891014,43.613888,2025,2025-04-07
236450.0,70.0,3,34070,3.858043,43.590199,2025,2025-04-08
202000.0,62.0,3,34070,3.854115,43.600002,2025,2025-04-04
117000.0,31.0,1,34070,3.853648,43.60923,2025,2025-03-31
130000.0,31.0,2,34000,3.87306,43.60078,2025,2025-04-11
112000.0,50.0,2,34090,3.873657,43.624511,2025,2025-03-31
88200.0,27.0,1,34000,3.879066,43.596134,2025,2025-03-31
125000.0,34.0,2,34000,3.902916,43.610334,2025,2025-03-31
235000.0,37.0,2,34000,3.902597,43.598364,2025,2025-03-31
288260.0,85.0,4,34070,3.885038,43.605939,2025,2025-04-11
106500.0,35.0,2,34090,3.861166,43.618947,2025,2025-03-31
249000.0,67.0,3,34070,3.850502,43.590976,2025,2025-03-31
279000.0,66.0,3,34070,3.87922,43.591975,2025,2025-04-02
311700.0,63.0,3,34000,3.902657,43.597912,2025,2025-03-31
105000.0,50.0,2,34090,3.852553,43.621567,2025,2025-04-09
235000.0,50.0,2,34000,3.896269,43.605244,2025,2025-03-31
165000.0,60.0,3,34070,3.88735,43.60097,2025,2025-04-09
130000.0,37.0,2,34090,3.87339,43.63055,2025,2025-03-31
201260.0,60.0,4,34090,3.868382,43.626196,2025,2025-03-17
66500.0,33.0,1,34070,3.866464,43.591485,2025,2025-03-31
95000.0,48.0,2,34080,3.825338,43.614042,2025,2025-04-10
95000.0,43.0,2,34080,3.832834,43.615261,2025,2025-04-09
127000.0,45.0,2,34090,3.861751,43.619627,2025,2025-03-28
373080.12,78.0,4,34000,3.902657,43.597912,2025,2025-04-04
120000.0,33.0,1,34090,3.872926,43.637811,2025,2025-03-31
165000.0,83.0,4,34070,3.862576,43.60379,2025,2025-03-28
175300.0,51.0,2,34080,3.837119,43.630166,2025,2025-03-31
177000.0,76.0,3,34070,3.866579,43.594249,2025,2025-03-31
260000.0,67.0,3,34070,3.894114,43.601115,2025,2025-04-11
197000.0,72.0,4,34070,3.867918,43.598529,2025,2025-04-09
189000.0,79.0,3,34070,3.853021,43.606727,2025,2025-03-31
87000.0,29.0,1,34070,3.851522,43.615671,2025,2025-03-31
313500.0,63.0,3,34000,3.902597,43.598364,2025,2025-04-07
194400.0,63.0,3,34070,3.859627,43.591212,2025,2025-04-16
180535.0,51.0,2,34070,3.850346,43.590355,2025,2025-03-25
145016.0,48.0,3,34080,3.840172,43.617711,2025,2025-03-27
160050.0,49.0,2,34000,3.867814,43.608334,2025,2025-03-31
261250.0,63.0,3,34000,3.883338,43.6036,2025,2025-04-16
142000.0,62.0,3,34080,3.844554,43.61491,2025,2025-03-28
238000.0,68.0,3,34000,3.871275,43.603621,2025,2025-04-16
53000.0,25.0,1,34080,3.846555,43.619867,2025,2025-04-15
102800.0,71.0,4,34080,3.844427,43.621061,2025,2025-03-31
145500.0,33.0,1,34090,3.87339,43.63055,2025,2025-03-21
144500.0,41.0,2,34070,3.859911,43.581747,2025,2025-04-09
234225.0,78.0,3,34070,3.881063,43.595863,2025,2025-04-11
496730.0,122.0,4,34000,3.8727,43.609731,2025,2025-03-28
97000.0,41.0,2,34070,3.834406,43.610006,2025,2025-03-28
60000.0,28.0,2,34000,3.87659,43.6081,2025,2025-04-14
118000.0,26.0,1,34090,3.874452,43.617527,2025,2025-04-11
287000.0,66.0,3,34070,3.87922,43.591975,2025,2025-04-10
377500.0,90.0,3,34000,3.874602,43.607658,2025,2025-03-28
182000.0,34.0,2,34000,3.885496,43.626822,2025,2025-03-28
231000.0,50.0,2,34090,3.880655,43.622579,2025,2025-04-18
158785.0,65.0,4,34070,3.867128,43.596109,2025,2025-04-15
274000.0,90.0,3,34090,3.883587,43.621994,2025,2025-04-04
90000.0,18.0,1,34090,3.84733,43.631203,2025,2025-04-14
70300.0,23.0,1,34070,3.863443,43.60871,2025,2025-04-15
173000.0,73.0,4,34070,3.868421,43.594405,2025,2025-04-14
85000.0,23.0,1,34000,3.868117,43.608012,2025,2025-03-27
122000.0,49.0,2,34000,3.877324,43.60911,2025,2025-03-31
73000.0,21.0,1,34000,3.874496,43.614803,2025,2025-04-11
332420.0,78.0,4,34000,3.867733,43.60917,2025,2025-03-31
254461.0,64.0,3,34090,3.84157,43.640104,2025,2025-04-03
64000.0,17.0,1,34000,3.88144,43.617544,2025,2025-04-10
193300.0,71.0,3,34000,3.873603,43.602929,2025,2025-03-28
84500.0,23.0,1,34000,3.866493,43.609386,2025,2025-03-28
79000.0,19.0,1,34070,3.857794,43.612319,2025,2025-03-31
517050.0,141.0,5,34080,3.837119,43.630166,2025,2025-03-27
103514.5,67.0,4,34070,3.889375,43.594251,2025,2025-03-26
258000.0,89.0,4,34070,3.848673,43.596052,2025,2025-04-03
90500.0,21.0,1,34000,3.873939,43.60532,2025,2025-04-10
167000.0,47.0,2,34070,3.886635,43.601341,2025,2025-03-31
230000.0,76.0,3,34090,3.846267,43.632539,2025,2025-04-17
206750.0,64.0,3,34070,3.886635,43.601341,2025,2025-03-31
90000.0,27.0,1,34090,3.846838,43.62966,2025,2025-03-31
171000.0,48.0,2,34000,3.86765,43.611114,2025,2025-04-03
102000.0,45.0,2,34080,3.849844,43.619362,2025,2025-03-31
142000.0,50.0,2,34070,3.840705,43.592678,2025,2025-03-31
231030.0,110.0,4,34090,3.846269,43.628377,2025,2025-04-09
100000.0,20.0,1,34000,3.887768,43.620938,2025,2025-04-07
87000.0,18.0,1,34080,3.8436,43.635123,2025,2025-04-14
290000.0,60.0,3,34000,3.875515,43.614148,2025,2025-03-31
257900.0,72.0,3,34070,3.859377,43.58258,2025,2025-04-16
103000.0,36.0,2,34070,3.858487,43.59273,2025,2025-03-31
187000.0,66.0,4,34070,3.882773,43.596636,2025,2025-04-10
215500.0,68.0,3,34000,3.884908,43.609836,2025,2025-03-31
259900.0,80.0,4,34070,3.841094,43.601669,2025,2025-04-15
225600.0,43.0,2,34000,3.901062,43.600606,2025,2025-04-16
280000.0,99.0,4,34000,3.89102,43.61285,2025,2025-04-18
155000.0,53.0,2,34070,3.854115,43.600002,2025,2025-03-31
232020.0,86.0,4,34070,3.852479,43.593376,2025,2025-04-16
188680.0,65.0,3,34080,3.83258,43.632836,2025,2025-03-10
203000.0,60.0,3,34090,3.880986,43.6261,2025,2025-04-22
82000.0,23.0,1,34070,3.891022,43.590893,2025,2025-04-15
85540.0,32.0,2,34070,3.866579,43.594249,2025,2025-04-14
476190.0,123.0,4,34000,3.878021,43.606973,2025,2025-04-08
450800.0,106.0,4,34070,3.865333,43.583625,2025,2025-03-28
175000.0,56.0,3,34070,3.838372,43.604367,2025,2025-04-16
66500.0,45.0,2,34070,3.885124,43.593451,2025,2025-04-15
59000.0,18.0,1,34080,3.841683,43.617622,2025,2025-04-11
200000.0,72.0,4,34090,3.865065,43.625555,2025,2025-04-16
360000.0,119.0,5,34070,3.843945,43.607697,2025,2025-04-16
307008.0,72.0,3,34090,3.876608,43.624243,2025,2025-03-31
285000.0,69.0,3,34000,3.872702,43.60768,2025,2025-03-12
1000000.0,219.0,5,34070,3.861449,43.601519,2025,2025-04-14
231000.0,76.0,4,34000,3.88298,43.60434,2025,2025-04-18
162000.0,38.0,2,34000,3.879812,43.602666,2025,2025-04-15
150000.0,34.0,1,34090,3.878395,43.61887,2025,2025-03-31
86200.0,25.0,1,34090,3.861904,43.625018,2025,2025-04-28
956000.0,211.0,7,34000,3.872275,43.605895,2025,2025-04-10
115000.0,41.0,1,34070,3.854115,43.600002,2025,2025-03-28
90900.0,35.0,1,34080,3.84638,43.619152,2025,2025-04-08
118740.0,44.0,2,34080,3.822362,43.625273,2025,2025-04-24
310000.0,72.0,4,34070,3.886999,43.594906,2025,2025-03-26
195000.0,69.0,3,34080,3.836867,43.632166,2025,2025-04-14
315000.0,72.0,3,34000,3.875515,43.614148,2025,2025-03-31
70000.0,25.0,1,34080,3.841683,43.617622,2025,2025-03-31
540000.0,108.0,4,34000,3.905373,43.597271,2025,2025-04-14
131650.0,31.0,1,34000,3.895334,43.606638,2025,2025-04-10
489019.0,138.0,6,34070,3.885883,43.604581,2025,2025-04-22
280000.0,69.0,3,34000,3.897642,43.608478,2025,2025-04-11
46200.0,24.0,1,34090,3.879072,43.615537,2025,2025-04-16
330000.0,126.0,6,34070,3.866252,43.608942,2025,2025-03-31
224650.0,42.0,2,34000,3.904868,43.59958,2025,2025-04-29
78100.0,32.0,1,34090,3.873657,43.624511,2025,2025-04-15
197800.0,75.0,3,34070,3.854993,43.593074,2025,2025-03-31
104500.0,42.0,2,34080,3.841683,43.617622,2025,2025-04-09
163000.0,69.0,3,34070,3.886911,43.593676,2025,2025-04-18
148000.0,26.0,1,34000,3.879371,43.605973,2025,2025-04-25
240000.0,71.0,4,34000,3.882587,43.607146,2025,2025-04-22
130000.0,36.0,1,34070,3.860815,43.59335,2025,2025-04-16
171000.0,51.0,2,34080,3.836258,43.622393,2025,2025-04-28
166100.0,74.0,4,34070,3.868794,43.594206,2025,2025-03-31
180000.0,70.0,5,34090,3.863701,43.624151,2025,2025-03-31
170150.0,68.0,3,34090,3.873657,43.624511,2025,2025-04-23
100000.0,27.0,1,34000,3.879371,43.605973,2025,2025-04-25
142620.0,53.0,2,34070,3.863239,43.600762,2025,2025-04-18
230441.0,74.0,3,34070,3.859954,43.607871,2025,2025-04-22
154000.0,58.0,3,34000,3.87598,43.60722,2025,2025-04-18
94000.0,29.0,1,34070,3.891022,43.590893,2025,2025-03-31
220000.0,60.0,3,34000,3.874922,43.601402,2025,2025-04-18
153000.0,80.0,4,34070,3.850361,43.604001,2025,2025-04-28
124000.0,36.0,1,34090,3.874774,43.617457,2025,2025-04-24
99795.0,27.0,1,34070,3.879735,43.595049,2025,2025-03-26
76400.0,32.0,2,34080,3.824762,43.632548,2025,2025-04-29
97000.0,25.0,2,34000,3.882353,43.604502,2025,2025-04-10
153000.0,40.0,2,34090,3.852951,43.624539,2025,2025-04-23
183000.0,69.0,3,34070,3.851538,43.611694,2025,2025-03-31
64900.0,22.0,1,34080,3.824762,43.632548,2025,2025-04-29
98000.0,22.0,2,34090,3.844188,43.640541,2025,2025-04-18
187300.0,68.0,3,34070,3.88571,43.584374,2025,2025-04-28
150000.0,48.0,2,34090,3.871312,43.629774,2025,2025-03-28
242300.0,78.0,3,34000,3.873406,43.60101,2025,2025-04-24
146500.0,63.0,4,34070,3.850061,43.602959,2025,2025-04-25
170600.0,74.0,4,34080,3.834593,43.614124,2025,2025-04-29
54500.0,17.0,1,34080,3.824287,43.61458,2025,2025-04-28
180000.0,68.0,3,34070,3.846077,43.61599,2025,2025-05-02
80000.0,20.0,1,34000,3.878575,43.602153,2025,2025-04-18
159000.0,54.0,3,34070,3.866661,43.608646,2025,2025-04-28
201210.0,45.0,2,34000,3.895154,43.60583,2025,2025-04-24
330000.0,91.0,3,34070,3.870089,43.582375,2025,2025-04-11
124000.0,41.0,2,34070,3.834406,43.610006,2025,2025-04-22
259382.0,77.0,4,34070,3.850346,43.590355,2025,2025-05-05
