id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-409090,2024-12-03,000001,Vente,61450,193,,VC LE GRAND MAIL,2654,34080,34172,Montpellier,34,,,34172000LR0048,,,113,70.28,,,,,,,,,1,2,Appartement,70,3,,,,,,3.816097,43.622604
2024-409090,2024-12-03,000001,Vente,61450,193,,VC LE GRAND MAIL,2654,34080,34172,Montpellier,34,,,34172000LR0134,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.816619,43.622797
2024-409091,2024-11-29,000001,Vente,5000,234,,AV DE LODEVE,3290,34080,34172,Montpellier,34,,,34172000KY0276,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.833265,43.615283
2024-409094,2024-12-02,000001,Vente,450000,29,,RUE DES REVES,4870,34000,34172,Montpellier,34,,,34172000KL0140,,,,,,,,,,,,,0,1,Maison,55,3,S,sols,,,303,3.862134,43.612602
2024-409096,2024-11-28,000001,Vente,19026.8,,,RTE DE MENDE,3700,34090,34172,Montpellier,34,,,34172000AM0237,,,,,,,,,,,,,0,,,,,S,sols,,,50,3.860716,43.643468
2024-409096,2024-11-28,000001,Vente,19026.8,,,RTE DE MENDE,3700,34090,34172,Montpellier,34,,,34172000AM0241,,,,,,,,,,,,,0,,,,,S,sols,,,132,3.860749,43.643622
2024-409096,2024-11-28,000001,Vente,19026.8,,,RTE DE MENDE,3700,34090,34172,Montpellier,34,,,34172000AM0244,,,,,,,,,,,,,0,,,,,T,terres,,,51,3.861537,43.644422
2024-409103,2024-12-03,000001,Vente,112000,47,,RUE ANDRE LE NOTRE,0271,34080,34172,Montpellier,34,,,34172000LM0794,,,7,55.73,,,,,,,,,1,2,Appartement,47,2,,,,,,3.827372,43.612342
2024-409103,2024-12-03,000001,Vente,112000,47,,RUE ANDRE LE NOTRE,0271,34080,34172,Montpellier,34,,,34172000LM0794,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.827372,43.612342
2024-409106,2024-12-12,000001,Vente en l'état futur d'achèvement,168500,,,QUAI FLORA TRISTAN,2243,34070,34172,Montpellier,34,,,34172000PE0002,,,53,,,,,,,,,,1,,,,,,,,,,3.841351,43.597745
2024-409106,2024-12-12,000001,Vente en l'état futur d'achèvement,168500,,,QUAI FLORA TRISTAN,2243,34070,34172,Montpellier,34,,,34172000PE0002,,,149,,,,,,,,,,1,,,,,,,,,,3.841351,43.597745
2024-409107,2024-12-02,000001,Vente en l'état futur d'achèvement,120000,,,QUAI FLORA TRISTAN,2243,34070,34172,Montpellier,34,,,34172000PE0002,,,126,,,,,,,,,,1,,,,,,,,,,3.841351,43.597745
2024-409107,2024-12-02,000001,Vente en l'état futur d'achèvement,120000,,,QUAI FLORA TRISTAN,2243,34070,34172,Montpellier,34,,,34172000PE0002,,,164,,,,,,,,,,1,,,,,,,,,,3.841351,43.597745
2024-409109,2024-12-11,000001,Vente,157000,8,,RUE DU PROF ANDRE JOUBIN,4643,34090,34172,Montpellier,34,,,34172000BS0022,,,39,57.47,47,,,,,,,,2,2,Appartement,59,4,,,,,,3.868382,43.626196
2024-409109,2024-12-11,000001,Vente,157000,8,,RUE DU PROF ANDRE JOUBIN,4643,34090,34172,Montpellier,34,,,34172000BS0022,,,39,57.47,47,,,,,,,,2,3,Dépendance,,0,,,,,,3.868382,43.626196
2024-409109,2024-12-11,000001,Vente,157000,8,,RUE DU PROF ANDRE JOUBIN,4643,34090,34172,Montpellier,34,,,34172000BS0022,,,39,57.47,47,,,,,,,,2,3,Dépendance,,0,,,,,,3.868382,43.626196
2024-409110,2024-12-04,000001,Vente,258220.02,136,,RUE DE L'AIGUELONGUE,0115,34090,34172,Montpellier,34,,,34172000BM0001,,,120,65.96,97,,,,,,,,2,3,Dépendance,,0,,,,,,3.871312,43.629774
2024-409110,2024-12-04,000001,Vente,258220.02,480,,AV DU MAJOR FLANDRE,3402,34090,34172,Montpellier,34,,,34172000BM0001,,,198,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.871312,43.629774
2024-409110,2024-12-04,000001,Vente,258220.02,136,,RUE DE L'AIGUELONGUE,0115,34090,34172,Montpellier,34,,,34172000BM0001,,,120,65.96,97,,,,,,,,2,2,Appartement,66,3,,,,,,3.871312,43.629774
2024-409112,2024-12-12,000001,Vente en l'état futur d'achèvement,291830,42,T,RUE ADAM DE CRAPONNE,0075,34000,34172,Montpellier,34,,,34172000HX0304,,,113,,,,,,,,,,1,,,,,,,,,,3.866257,43.605449
2024-409112,2024-12-12,000001,Vente en l'état futur d'achèvement,291830,42,T,RUE ADAM DE CRAPONNE,0075,34000,34172,Montpellier,34,,,34172000HX0304,,,89,,,,,,,,,,1,,,,,,,,,,3.866257,43.605449
2024-409118,2024-12-12,000001,Vente,130000,179,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0105,,,24,50.33,,,,,,,,,1,2,Appartement,50,2,,,,,,3.841355,43.642449
2024-409118,2024-12-12,000001,Vente,130000,179,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0105,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841355,43.642449
2024-409118,2024-12-12,000001,Vente,130000,179,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0105,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841355,43.642449
2024-409119,2024-12-05,000001,Vente,140000,36,,RAMBLA DES CALISSONS,8330,34070,34172,Montpellier,34,,,34172000EK0273,,,143,,37,101.16,,,,,,,2,2,Appartement,101,3,,,,,,3.859111,43.584012
2024-409119,2024-12-05,000001,Vente,140000,36,,RAMBLA DES CALISSONS,8330,34070,34172,Montpellier,34,,,34172000EK0273,,,143,,37,101.16,,,,,,,2,3,Dépendance,,0,,,,,,3.859111,43.584012
2024-409126,2024-12-16,000001,Vente,85000,2400,,AV DES MOULINS,3885,34080,34172,Montpellier,34,,,34172000TW0018,,,28,27.29,,,,,,,,,1,2,Appartement,27,1,,,,,,3.832006,43.620973
2024-409126,2024-12-16,000001,Vente,85000,2400,,AV DES MOULINS,3885,34080,34172,Montpellier,34,,,34172000TW0018,,,170,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.832006,43.620973
2024-409129,2024-12-13,000001,Vente,86660,1050,,AV DU MONDIAL 98,6088,34000,34172,Montpellier,34,,,34172000SK0216,,,53,,,,,,,,,,1,2,Appartement,21,1,,,,,,3.913011,43.603212
2024-409129,2024-12-13,000001,Vente,86660,1050,,AV DU MONDIAL 98,6088,34000,34172,Montpellier,34,,,34172000SK0216,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.913011,43.603212
2024-409130,2024-12-06,000001,Vente,250000,5,,RUE DES DEUX PONTS,1750,34000,34172,Montpellier,34,,,34172000EW0039,,,17,,19,,5,,,,,,3,2,Appartement,91,4,,,,,,3.882103,43.604896
2024-409130,2024-12-06,000001,Vente,250000,5,,RUE DES DEUX PONTS,1750,34000,34172,Montpellier,34,,,34172000EW0039,,,17,,19,,5,,,,,,3,3,Dépendance,,0,,,,,,3.882103,43.604896
2024-409130,2024-12-06,000001,Vente,250000,5,,RUE DES DEUX PONTS,1750,34000,34172,Montpellier,34,,,34172000EW0039,,,17,,19,,5,,,,,,3,3,Dépendance,,0,,,,,,3.882103,43.604896
2024-409132,2024-12-11,000001,Vente,331000,6,,RUE DE LA FREGATE,2411,34080,34172,Montpellier,34,,,34172000MY0815,,,,,,,,,,,,,0,1,Maison,109,5,S,sols,,,200,3.840287,43.625953
2024-409132,2024-12-11,000001,Vente,331000,,,RUE DE LA FREGATE,2411,34080,34172,Montpellier,34,,,34172000MY0818,,,,,,,,,,,,,0,,,,,S,sols,,,1714,3.839766,43.626209
2024-409134,2024-12-19,000001,Vente,90000,121,B,AV DE PALAVAS,4085,34070,34172,Montpellier,34,,,34172000DR0558,,,2281,21.5,2394,,,,,,,,2,3,Dépendance,,0,,,,,,3.891022,43.590893
2024-409134,2024-12-19,000001,Vente,90000,121,B,AV DE PALAVAS,4085,34070,34172,Montpellier,34,,,34172000DR0558,,,2281,21.5,2394,,,,,,,,2,2,Appartement,21,1,,,,,,3.891022,43.590893
2024-409138,2024-12-02,000001,Vente,152000,64,,RUE XAVIER MONTROUZIER,3836,34070,34172,Montpellier,34,,,34172000DR0590,,,131,,42,,,,,,,,2,3,Dépendance,,0,,,,,,3.891979,43.593619
2024-409138,2024-12-02,000001,Vente,152000,64,,RUE XAVIER MONTROUZIER,3836,34070,34172,Montpellier,34,,,34172000DR0590,,,131,,42,,,,,,,,2,2,Appartement,37,2,,,,,,3.891979,43.593619
2024-409140,2024-11-27,000001,Vente,113000,32,,RUE DE LA CHARITE,6062,34000,34172,Montpellier,34,,,34172000CD0552,,,20,29.23,,,,,,,,,1,2,Appartement,29,1,,,,,,3.882735,43.615631
2024-409141,2024-12-06,000001,Vente,392000,47,,BD DES ARCEAUX,0320,34000,34172,Montpellier,34,,,34172000KL0919,,,,,,,,,,,,,0,,,,,S,sols,,,12,3.862857,43.611509
2024-409141,2024-12-06,000001,Vente,392000,26,,RUE DU PROGRES,4685,34000,34172,Montpellier,34,,,34172000KL0920,,,,,,,,,,,,,0,1,Maison,105,3,S,sols,,,66,3.862829,43.61147
2024-409144,2024-11-28,000001,Vente,228750,23,,BD RENOUVIER,4855,34000,34172,Montpellier,34,,,34172000HW0526,,,6,96.2,,,,,,,,,1,2,Appartement,90,5,,,,,,3.867999,43.603383
2024-409144,2024-11-28,000001,Vente,228750,23,,BD RENOUVIER,4855,34000,34172,Montpellier,34,,,34172000HW0526,,,6,96.2,,,,,,,,,1,3,Dépendance,,0,,,,,,3.867999,43.603383
2024-409148,2024-11-19,000001,Vente,145000,111,,RUE FRANCIS LOPEZ,6104,34090,34172,Montpellier,34,,,34172000TE0173,,,1101,,,,,,,,,,1,2,Appartement,46,2,,,,,,3.838533,43.636989
2024-409148,2024-11-19,000001,Vente,145000,111,,RUE FRANCIS LOPEZ,6104,34090,34172,Montpellier,34,,,34172000TE0173,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.838533,43.636989
2024-409151,2024-12-19,000001,Vente,145700,3,,RUE CHARLES DIDION,1248,34000,34172,Montpellier,34,,,34172000EV0418,,,194,59.96,,,,,,,,,1,2,Appartement,59,2,,,,,,3.878938,43.601675
2024-409152,2024-12-17,000001,Vente,157000,47,,AV DU MONDIAL DE RUGBY 2007,8262,34070,34172,Montpellier,34,,,34172000PB0236,,,134,,78,45.77,,,,,,,2,3,Dépendance,,0,,,,,,3.849805,43.591392
2024-409152,2024-12-17,000001,Vente,157000,47,,AV DU MONDIAL DE RUGBY 2007,8262,34070,34172,Montpellier,34,,,34172000PB0236,,,134,,78,45.77,,,,,,,2,2,Appartement,45,2,,,,,,3.849805,43.591392
2024-409154,2024-12-13,000001,Vente,457430,10,,RUE DES POURPIERS,4590,34070,34172,Montpellier,34,,,34172000IV0173,,,,,,,,,,,,,0,1,Maison,142,6,S,sols,,,827,3.851896,43.602873
2024-409154,2024-12-13,000001,Vente,457430,10,,RUE DES POURPIERS,4590,34070,34172,Montpellier,34,,,34172000IV0173,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,827,3.851896,43.602873
2024-409155,2024-12-09,000001,Vente,5430,6,,COUR LOU TERRAL,3317,34080,34172,Montpellier,34,,,34172000LY0045,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.818537,43.641426
2024-409158,2024-12-18,000001,Echange,4500,14,,RUE BOUSCHET DE BERNARD,0815,34070,34172,Montpellier,34,,,34172000HX0105,,,1,,,,,,,,,,1,2,Appartement,41,2,,,,,,3.866571,43.605846
2024-409158,2024-12-18,000001,Echange,4500,14,,RUE BOUSCHET DE BERNARD,0815,34070,34172,Montpellier,34,,,34172000HX0105,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.866571,43.605846
2024-409159,2024-12-18,000002,Echange,1500,14,,RUE BOUSCHET DE BERNARD,0815,34070,34172,Montpellier,34,,,34172000HX0105,,,3,,,,,,,,,,1,2,Appartement,43,4,,,,,,3.866571,43.605846
2024-409159,2024-12-18,000002,Echange,1500,14,,RUE BOUSCHET DE BERNARD,0815,34070,34172,Montpellier,34,,,34172000HX0105,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.866571,43.605846
2024-409161,2024-12-09,000001,Vente,5430,6,,COUR LOU TERRAL,3317,34080,34172,Montpellier,34,,,34172000LY0045,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.818537,43.641426
2024-409167,2024-12-16,000001,Vente en l'état futur d'achèvement,125000,,,QUAI FLORA TRISTAN,2243,34070,34172,Montpellier,34,,,34172000PE0002,,,111,,,,,,,,,,1,,,,,,,,,,3.841351,43.597745
2024-409171,2024-11-20,000001,Vente,250000,19,,RUE DE FONT SEGUGNE,2322,34090,34172,Montpellier,34,,,34172000BL0107,,,,,,,,,,,,,0,1,Maison,70,4,S,sols,,,122,3.880855,43.630026
2024-409178,2024-12-03,000001,Vente,300000,116,,RUE WATTEAU,6152,34070,34172,Montpellier,34,,,34172000KT0384,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,264,3.847772,43.615203
2024-409183,2024-12-16,000001,Vente,152130,104,,RUE DU PLATEAU DES VIOLETTES,4508,34070,34172,Montpellier,34,,,34172000IX0313,,,437,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.853021,43.606727
2024-409183,2024-12-16,000001,Vente,152130,80,,RUE DU PLATEAU DES VIOLETTES,4508,34070,34172,Montpellier,34,,,34172000IX0313,,,20,67.6,71,,,,,,,,2,3,Dépendance,,0,,,,,,3.853021,43.606727
2024-409183,2024-12-16,000001,Vente,152130,80,,RUE DU PLATEAU DES VIOLETTES,4508,34070,34172,Montpellier,34,,,34172000IX0313,,,20,67.6,71,,,,,,,,2,2,Appartement,68,3,,,,,,3.853021,43.606727
2024-409186,2024-12-12,000001,Vente,130000,394,,CHE DE MOULARES,3855,34070,34172,Montpellier,34,,,34172000EZ0463,,,102,25.7,,,,,,,,,1,2,Appartement,25,2,,,,,,3.894483,43.602008
2024-409186,2024-12-12,000001,Vente,130000,394,,CHE DE MOULARES,3855,34070,34172,Montpellier,34,,,34172000EZ0463,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.894483,43.602008
2024-409192,2024-12-16,000001,Vente,151000,1577,,AV DE MAURIN,3665,34070,34172,Montpellier,34,,,34172000ER0221,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873371,43.588959
2024-409192,2024-12-16,000001,Vente,151000,1577,,AV DE MAURIN,3665,34070,34172,Montpellier,34,,,34172000ER0221,,,145,,46,67.83,,,,,,,2,3,Dépendance,,0,,,,,,3.873371,43.588959
2024-409192,2024-12-16,000001,Vente,151000,1577,,AV DE MAURIN,3665,34070,34172,Montpellier,34,,,34172000ER0221,,,145,,46,67.83,,,,,,,2,3,Dépendance,,0,,,,,,3.873371,43.588959
2024-409192,2024-12-16,000001,Vente,151000,1577,,AV DE MAURIN,3665,34070,34172,Montpellier,34,,,34172000ER0221,,,145,,46,67.83,,,,,,,2,2,Appartement,68,3,,,,,,3.873371,43.588959
2024-409199,2024-12-11,000001,Vente,155000,31,B,AV SAINT LAZARE,5130,34000,34172,Montpellier,34,,,34172000CE0047,,,1021,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.888223,43.624367
2024-409199,2024-12-11,000001,Vente,155000,70,,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0047,,,703,35.92,722,,,,,,,,2,3,Dépendance,,0,,,,,,3.888223,43.624367
2024-409199,2024-12-11,000001,Vente,155000,70,,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0047,,,730,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.888223,43.624367
2024-409199,2024-12-11,000001,Vente,155000,70,,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0047,,,703,35.92,722,,,,,,,,2,2,Appartement,35,1,,,,,,3.888223,43.624367
2024-409202,2024-12-13,000001,Vente,255041,2,,RUE DES CITRONNIERS,1377,34090,34172,Montpellier,34,,,34172000AW0383,,,24,72.93,71,,,,,,,,2,2,Appartement,73,3,,,,,,3.861077,43.627288
2024-409202,2024-12-13,000001,Vente,255041,2,,RUE DES CITRONNIERS,1377,34090,34172,Montpellier,34,,,34172000AW0383,,,24,72.93,71,,,,,,,,2,3,Dépendance,,0,,,,,,3.861077,43.627288
2024-409203,2024-12-09,000001,Vente,112900,757,,AV VILLENEUVE D ANGOULEME,5850,34070,34172,Montpellier,34,,,34172000EP0370,,,107,,51,38.03,,,,,,,2,3,Dépendance,,0,,,,,,3.867489,43.594589
2024-409203,2024-12-09,000001,Vente,112900,757,,AV VILLENEUVE D ANGOULEME,5850,34070,34172,Montpellier,34,,,34172000EP0370,,,107,,51,38.03,,,,,,,2,2,Appartement,38,1,,,,,,3.867489,43.594589
2024-409213,2024-12-17,000001,Vente,22000,239,,RUE BRUMAIRE,6055,34000,34172,Montpellier,34,,,34172000SA0188,,,2036,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.897596,43.602334
2024-409213,2024-12-17,000001,Vente,22000,239,,RUE BRUMAIRE,6055,34000,34172,Montpellier,34,,,34172000SA0188,,,2037,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.897596,43.602334
2024-409217,2024-12-16,000001,Vente en l'état futur d'achèvement,315500,459,,RUE RENE ETIEMBLE,8263,34090,34172,Montpellier,34,,,34172000TD0192,,,78,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841912,43.639691
2024-409217,2024-12-16,000001,Vente en l'état futur d'achèvement,315500,439,,RUE RENE ETIEMBLE,8263,34090,34172,Montpellier,34,,,34172000TD0192,,,36,,,,,,,,,,1,2,Appartement,56,3,,,,,,3.841912,43.639691
2024-409218,2024-12-13,000001,Vente,145000,1,,BD DU JEU DE PAUME,3030,34000,34172,Montpellier,34,,,34172000HV0333,,,13,38.36,,,,,,,,,1,2,Appartement,45,2,,,,,,3.873302,43.608556
2024-409219,2024-11-21,000001,Vente,115000,10,,ALL FRANCOIS FABIE,2367,34070,34172,Montpellier,34,,,34172000DV0082,,,239,,250,,,,,,,,2,3,Dépendance,,0,,,,,,3.885124,43.593451
2024-409219,2024-11-21,000001,Vente,115000,10,,ALL FRANCOIS FABIE,2367,34070,34172,Montpellier,34,,,34172000DV0082,,,239,,250,,,,,,,,2,3,Dépendance,,0,,,,,,3.885124,43.593451
2024-409219,2024-11-21,000001,Vente,115000,10,,ALL FRANCOIS FABIE,2367,34070,34172,Montpellier,34,,,34172000DV0082,,,239,,250,,,,,,,,2,3,Dépendance,,0,,,,,,3.885124,43.593451
2024-409219,2024-11-21,000001,Vente,115000,10,,ALL FRANCOIS FABIE,2367,34070,34172,Montpellier,34,,,34172000DV0082,,,239,,250,,,,,,,,2,2,Appartement,67,3,,,,,,3.885124,43.593451
2024-409224,2024-12-05,000001,Vente,1,8,,RUE PAGEZY,4065,34000,34172,Montpellier,34,,,34172000HM0011,,,34,4.93,,,,,,,,,1,3,Dépendance,,0,,,,,,3.879295,43.605566
2024-409227,2024-12-11,000001,Vente,250000,272,,RUE DE LA TAILLADE,5423,34070,34172,Montpellier,34,,,34172000KW0116,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,493,3.847646,43.609047
2024-409227,2024-12-11,000001,Vente,250000,272,,RUE DE LA TAILLADE,5423,34070,34172,Montpellier,34,,,34172000KW0116,,,,,,,,,,,,,0,1,Maison,101,4,S,sols,,,493,3.847646,43.609047
2024-409227,2024-12-11,000001,Vente,250000,272,,RUE DE LA TAILLADE,5423,34070,34172,Montpellier,34,,,34172000KW0116,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,493,3.847646,43.609047
2024-409229,2024-12-11,000001,Vente,297000,7,,IMP ESTEVE,2065,34000,34172,Montpellier,34,,,34172000CL0130,,,31,,8,,,,,,,,2,3,Dépendance,,0,,,,,,3.889093,43.616551
2024-409229,2024-12-11,000001,Vente,297000,7,,IMP ESTEVE,2065,34000,34172,Montpellier,34,,,34172000CL0130,,,31,,8,,,,,,,,2,2,Appartement,85,4,,,,,,3.889093,43.616551
2024-409238,2024-12-06,000001,Vente,49000,164,,RUE DES EUCALYPTUS,2091,34090,34172,Montpellier,34,,,34172000MT0032,,,87,18.2,,,,,,,,,1,2,Appartement,18,1,,,,,,3.852657,43.623307
2024-409238,2024-12-06,000001,Vente,49000,164,,RUE DES EUCALYPTUS,2091,34090,34172,Montpellier,34,,,34172000MT0032,,,196,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.852657,43.623307
2024-409248,2024-09-24,000001,Vente,141000,20,,AV DU DOCTEUR PEZET,1775,34090,34172,Montpellier,34,,,34172000BS0427,,,52,,,,,,,,,,1,2,Appartement,36,2,,,,,,3.868758,43.628329
2024-409248,2024-09-24,000001,Vente,141000,20,,AV DU DOCTEUR PEZET,1775,34090,34172,Montpellier,34,,,34172000BS0427,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.868758,43.628329
2024-409250,2024-12-06,000001,Vente,196600,36,,BD DE STRASBOURG,5390,34000,34172,Montpellier,34,,,34172000HL0183,,,103,,81,,,,,,,,2,3,Dépendance,,0,,,,,,3.885867,43.60314
2024-409250,2024-12-06,000001,Vente,196600,36,,BD DE STRASBOURG,5390,34000,34172,Montpellier,34,,,34172000HL0183,,,103,,81,,,,,,,,2,2,Appartement,80,4,,,,,,3.885867,43.60314
2024-409250,2024-12-06,000001,Vente,196600,36,,BD DE STRASBOURG,5390,34000,34172,Montpellier,34,,,34172000HL0183,,,64,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.885867,43.60314
2024-409253,2024-12-04,000001,Vente,125000,106,,RUE MARECHAL GALLIENI,3464,34070,34172,Montpellier,34,,,34172000EP0139,,,8,55.91,,,,,,,,,1,3,Dépendance,,0,,,,,,3.86751,43.591005
2024-409253,2024-12-04,000001,Vente,125000,106,,RUE MARECHAL GALLIENI,3464,34070,34172,Montpellier,34,,,34172000EP0139,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.86751,43.591005
2024-409253,2024-12-04,000001,Vente,125000,106,,RUE MARECHAL GALLIENI,3464,34070,34172,Montpellier,34,,,34172000EP0139,,,8,55.91,,,,,,,,,1,2,Appartement,53,2,,,,,,3.86751,43.591005
2024-409254,2024-12-10,000001,Vente,102000,3,,RUE SAINT BARTHELEMY,5035,34000,34172,Montpellier,34,,,34172000HW0247,,,5,39.33,,,,,,,,,1,2,Appartement,40,1,,,,,,3.873863,43.605211
2024-409258,2024-12-17,000001,Vente,534536.94,,,,,,34172,Montpellier,34,,,34172000EV0014,,1,,,,,,,,,,,0,,,,,,,,,,3.875938,43.604482
2024-409261,2024-12-19,000001,Vente,305140,14,,RUE BAUDIN,0555,34000,34172,Montpellier,34,,,34172000HM0215,,,1,,6,,9,111.43,,,,,3,2,Appartement,116,6,,,,,,3.882087,43.608191
2024-409262,2024-12-10,000001,Vente,168010,135,,AV DE LODEVE,3290,34080,34172,Montpellier,34,,,34172000KX0289,,,149,,173,87.7,,,,,,,2,2,Appartement,90,5,,,,,,3.834593,43.614124
2024-409262,2024-12-10,000001,Vente,168010,135,,AV DE LODEVE,3290,34080,34172,Montpellier,34,,,34172000KX0289,,,149,,173,87.7,,,,,,,2,3,Dépendance,,0,,,,,,3.834593,43.614124
2024-409266,2024-12-13,000001,Vente,89000,611,,RUE SAINT PRIEST,5190,34090,34172,Montpellier,34,,,34172000MX0059,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.844825,43.632247
2024-409266,2024-12-13,000001,Vente,89000,611,,RUE SAINT PRIEST,5190,34090,34172,Montpellier,34,,,34172000MX0059,,,132,30.02,,,,,,,,,1,2,Appartement,30,2,,,,,,3.844825,43.632247
2024-409268,2024-12-19,000001,Vente,65000,622,,RUE DE CENTRAYRARGUES,1160,34070,34172,Montpellier,34,,,34172000DV0038,,,100,,96,,,,,,,,2,2,Appartement,30,1,,,,,,3.886999,43.594906
2024-409269,2024-12-10,000001,Vente,160000,20,,RUE DE L'ESCOUTADOU,2041,34070,34172,Montpellier,34,,,34172000IK0273,,,369,,472,56.72,,,,,,,2,2,Appartement,55,2,,,,,,3.854115,43.600002
2024-409269,2024-12-10,000001,Vente,160000,20,,RUE DE L'ESCOUTADOU,2041,34070,34172,Montpellier,34,,,34172000IK0273,,,369,,472,56.72,,,,,,,2,3,Dépendance,,0,,,,,,3.854115,43.600002
2024-409271,2024-12-13,000001,Vente,224400,202,,RUE DES JUSTES,8339,34000,34172,Montpellier,34,,,34172000SC0175,,,58,46.78,82,,,,,,,,2,3,Dépendance,,0,,,,,,3.902211,43.596053
2024-409271,2024-12-13,000001,Vente,224400,202,,RUE DES JUSTES,8339,34000,34172,Montpellier,34,,,34172000SC0175,,,58,46.78,82,,,,,,,,2,2,Appartement,47,2,,,,,,3.902211,43.596053
2024-409279,2024-12-18,000001,Vente,340000,27,,AV DE LODEVE,3290,34070,34172,Montpellier,34,,,34172000IZ0698,,,435,,,,,,,,,,1,2,Appartement,67,3,,,,,,3.864997,43.609028
2024-409279,2024-12-18,000001,Vente,340000,27,,AV DE LODEVE,3290,34070,34172,Montpellier,34,,,34172000IZ0698,,,319,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.864997,43.609028
2024-409290,2024-11-28,000001,Vente,85629.5,949,,AV DU PROFESSEUR LOUIS RAVAS,4666,34080,34172,Montpellier,34,,,34172000MS0349,,,22030,,,,,,,,,,1,2,Appartement,72,4,,,,,,3.846196,43.621582
2024-409304,2024-12-03,000001,Vente,114000,6,,IMP DELORT,1725,34000,34172,Montpellier,34,,,34172000HO0254,,,12,,5,29.77,,,,,,,2,3,Dépendance,,0,,,,,,3.879268,43.61391
2024-409304,2024-12-03,000001,Vente,114000,6,,IMP DELORT,1725,34000,34172,Montpellier,34,,,34172000HO0254,,,12,,5,29.77,,,,,,,2,2,Appartement,28,2,,,,,,3.879268,43.61391
2024-409307,2024-12-16,000001,Vente,38000,105,,RUE GILLES MARTINET,2598,34070,34172,Montpellier,34,,,34172000IM0239,,,86,18.41,,,,,,,,,1,4,Local industriel. commercial ou assimilé,18,0,,,,,,3.856007,43.590733
2024-409314,2024-11-25,000001,Vente,1126225,,,AUBEROU,B170,34000,34172,Montpellier,34,,,34172000RH0002,,,,,,,,,,,,,0,,,,,VI,vignes,,,15109,3.922904,43.611749
2024-409314,2024-11-25,000001,Vente,1126225,,,AUBEROU,B170,34000,34172,Montpellier,34,,,34172000RH0005,,,,,,,,,,,,,0,,,,,VI,vignes,,,1083,,
2024-409314,2024-11-25,000001,Vente,1126225,,,MONT AUBEROU,B091,34000,34172,Montpellier,34,,,34172000RI0014,,,,,,,,,,,,,0,,,,,T,terres,,,6817,3.92281,43.615996
2024-409314,2024-11-25,000001,Vente,1126225,,,MONT AUBEROU,B091,34000,34172,Montpellier,34,,,34172000RI0014,,,,,,,,,,,,,0,,,,,VI,vignes,,,10000,3.92281,43.615996
